id,latitude,longitude,elevation,state,name,name_2,name_ru,boundary,admin_leve,ref,int_ref,name_ca,name_de,name_en,name_es,name_fr,name_hu,name_ja,name_lt,name_nl,name_pl,name_pt,name_sv,name_uk,name_vi,name_zh,alt_name,int_name,timezone,ISO3166-2,wikipedia,population,addr_count,is_in_coun,gost_7.67-,is_in_cont,official_s,populati_1,is_in_co_1,ref_en,name_fi,name_hr,name_no,name_sk,name_sr,oktmo_user,border_typ,name_af,name_az,name_be,name_cy,name_el,name_eo,name_hy,name_ka,name_kv,name_oc,name_os,name_sh,name_sw,name_tr,name_tt,website,name_bxr,name_kbd,name_mhr,name_myv,name_sah,name_be-ta,name_ce,name_cs,name_cv,name_et,name_ga,name_he,name_it,name_ko,name_ku,name_lv,name_mn,name_ms,name_ro,name_sl,name_uz,name_yi,name_dsb,name_hsb,name_szl,name_xal,alt_name_d,name_ar,name_ba,name_bg,name_bs,name_da,name_eu,name_fa,name_hi,name_id,name_kk,name_mk,name_mr,name_nn,name_se,name_ta,name_tg,name_tl,name_ur,name_ace,name_hak,name_kaa,name_lrc,name_pam,name_pnb,name_sco,name_udm,name_vep,name_war,name_zh-mi,note,name_crh,wikidata,wikipedia_,wikipedi_1,koatuu,ref_uk,name_la,flag,is_in,ref_ru,name_cu,alt_name_v,name_av,name_inh,name_krc,official_n,official_1,cladr_code,short_name,official_2,name_int,populati_2,name_krl,source,name_mrj,name_is,source_url,name_be-x-,gis-lab_st,official_3,official_4,official_5,official_6,official_7,place,name_ab,name_fy,name_lb,name_nb,name_ast,name_tzl,old_name,old_name_e,old_name_1,old_name_f,old_name_o,old_name_v,addr_postc,old_alt_na,name_koi,name_lbe,name_lez,name_az-cy,official_8,official_9,official10,official11,official12,official13,name_ky,ssrf_code,cadaster_c,omkte_code,addr_regio,alt_name_r,name_atv,alt_name_c,alt_name_e,alt_name_f,alt_name_n,name_sq,name_su,name_ug,name_tyv,official14,name_aba,name_nog,alt_name_s
RSM00034727,46.8,38.267,"3",,EJSK,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034737,46.533,39.617,"22",,KUSCEVSKAJA,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034824,46.0331,38.15,"3",,PRIMORSKO-AHTARSK,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034825,46.067,38.967,"17",,KANEVSKAJA,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034838,45.85,40.083,"78",,TIHORECK,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034915,45.317,37.383,"2",,KUBANSKAYA USTEVAYA,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034922,45.633,38.933,"22",,TIMASEVSKAJA,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034924,45.283,38.117,"9",,SLAVJANSK-NA-KUBANI,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034927,45.03,39.15,"29",,KRASNODAR,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00034936,45.433,40.567,"106",,KROPOTKIN,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037000,44.717,37.767,"30",,NOVOROSSIJSK,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037001,44.9,37.3,"30",,ANAPA,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037004,44.567,38.017,"27",,GELENDZIK,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSM00037009,44.333,38.717,"23",,DZUGBA,Êðàñíîäàðñêèé êðàé,Êðàñíîäàðñêèé êðàé,administrative,"4",RU-KDA,RU-KDA,Territori de Krasnodar,Region Krasnodar,Krasnodar Krai,,Krai de Krasnodar,Krasznodari hatarterulet,?????????,Krasnodaro krastas,Kraj Krasnodar,Kraj Krasnodarski,Krai de Krasnodar,Krasnodar kraj,Êðàñíîäàðñüêèé êðàé,Krasnodar (vung),?????????,,Krasnodar Krai,Europe/Moscow,RU-KDA,ru:Êðàñíîäàðñêèé_êðàé,"5402609",RU,Russia,ÐÎÔ-ÊÐÀ,Europe,ru:êðàé,,RU,,,,,,Êðàñíîäàðñêà Ïîêðà¼èíà,,region,,Krasnodar diyar?,Êðàñíàäàðñê³ êðàé,,???? ??????????,Krasnodara regiono,?????????? ????????,??????????? ?????,,,,Krasnodarski kraj,,Krasnodar Kray?,Êðàñíîäàð êðàå,,,Êðàñíîäàð ùIûãó,Êðàñíîäàð ìëàíäå,Êðàñíîäàðîíü êðàé,Êðàñíîäààð êûðààéà,Êðàñíàäàðñê³ êðàé,Êðàñíîäàðàí ìåõêàéèñò,Krasnodarsky kraj,Êðàñíîäàð Åí,Krasnodari krai,,???? ????????,Territorio di Krasnodar,,,Krasnodaras novads,Êðàñíîäàðûí õÿçãààð,,?inutul Krasnodar,Krasnodarski kraj,,,,,,Êðàñíîäàðèí çàõ óëñ,,,Êðàñíîäàð êðàéû,Êðàñíîäàðñêè êðàé,,,Krasnodar kraia,,,,,,,,,,,,,,,,,,,,Êðàñíîäàð øàåð,,,,,Krasnodar ulkesi,,,,,,,,,,,,,,,,,"2300000000000",,,,,,,,,,,,,,,,,region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
