STATION,DATE,DP01,DP01_ATTRIBUTES,DP05,DP05_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
UPM00033317,1970,191,E,,,94,E,,,,,9,E,123,E,58,E,73,E,0,E,863.9," ,E",,
UPM00033317,1971,154,E,,,71,E,,,,,5,E,119,E,52,E,79,E,2,E,821.4," ,E",,
UPM00033317,1972,136,E,,,63,E,,,,,13,E,119,E,66,E,90,E,0,E,535.6," ,E",,
UPM00033317,1973,141,E,,,68,E,,,,,1,E,136,E,59,E,71,E,0,E,713.9," ,E",,
UPM00033317,1974,154,E,,,90,E,,,,,1,E,128,E,36,E,58,E,0,E,843.2," ,E",,
UPM00033317,1975,148,S,,,62,S,,,,,1,E,123,E,39,E,102,E,0,E,676.5," ,S",,
UPM00033317,1976,158,I,,,80,I,,,,,17,E,129,E,77,E,52,E,0,E,768.1," ,I",,
UPM00033317,1977,0,E,,,0,E,,,,,0,E,118,E,57,E,75,E,0,E,0," ,E",,
UPM00033317,1978,0,E,,,0,E,,,,,4,E,123,E,60,E,55,E,0,E,0," ,E",,
UPM00033317,1979,0,E,,,0,E,,,,,7,E,137,E,67,E,90,E,0,E,0," ,E",,
UPM00033317,1980,0,E,,,0,E,,,,,12,E,147,E,96,E,53,E,0,E,0," ,E",,
UPM00033317,1981,0,E,,,0,E,,,,,3,E,134,E,69,E,87,E,0,E,0," ,E",,
UPM00033317,1982,0,E,,,0,E,,,,,1,E,119,E,48,E,91,E,0,E,0," ,E",,
UPM00033317,1983,0,E,,,0,E,,,,,1,E,110,E,50,E,108,E,0,E,0," ,E",,
UPM00033317,1984,154,E,,,78,E,,,,,1,E,135,E,73,E,70,E,0,E,632.3," ,E",,
UPM00033317,1985,160,E,,,85,E,,,,,29,E,134,E,82,E,89,E,0,E,704.2," ,E",,
UPM00033317,1986,128,E,,,71,E,,,,,7,E,132,E,71,E,95,E,0,E,651.4," ,E",,
UPM00033317,1987,153,E,,,78,E,,,,,26,E,136,E,80,E,73,E,0,E,613.4," ,E",,
UPM00033317,1988,170,E,,,77,E,,,,,0,E,149,E,57,E,87,E,1,E,802.4," ,E",,
UPM00033317,1989,157,E,,,71,E,,,,,2,E,95,E,30,E,78,E,0,E,786.4," ,E",,
UPM00033317,1990,153,E,,,74,E,,,,,0,E,95,E,25,E,82,E,0,E,696.9," ,E",,
UPM00033317,1991,143,E,,,70,E,,,,,8,E,122,E,59,E,78,E,1,E,641.9," ,E",,
UPM00033317,1992,143,E,,,65,E,,,,,0,E,133,E,49,E,94,E,3,E,561.6," ,E",,
UPM00033317,1993,158,E,,,71,E,,,,,3,E,125,E,58,E,82,E,0,E,746.9," ,E",,
UPM00033317,1994,161,E,,,57,E,,,,,4,E,127,E,42,E,88,E,3,E,582.6," ,E",,
UPM00033317,1995,157,E,,,67,E,,,,,3,E,130,E,62,E,101,E,0,E,610," ,E",,
UPM00033317,1996,156,E,,,70,E,,,,,18,E,128,E,93,E,95,E,0,E,599.1," ,E",,
UPM00033317,1997,162,E,,,80,E,,,,,9,E,143,E,62,E,87,E,0,E,697.9," ,E",,
UPM00033317,1998,159,E,,,79,E,,,,,3,E,122,E,59,E,73,E,1,E,854.5," ,E",,
UPM00033317,1999,145,E,,,67,E,,,,,3,E,121,E,48,E,101,E,3,E,636.2," ,E",,
UPM00033317,2000,151,E,,,72,E,,,,,2,E,100,E,35,E,96,E,3,E,624.7," ,E",,
UPM00033317,2001,156,E,,,81,E,,,,,4,E,127,E,66,E,87,E,2,E,751.7," ,E",,
UPM00033317,2002,136,E,,,58,E,,,,,7,E,103,E,48,E,107,E,1,E,626," ,E",,
UPM00033317,2003,141,E,,,55,E,,,,,5,E,134,E,62,E,104,E,0,E,567.1," ,E",,
UPM00033317,2004,164,E,,,67,E,,,,,1,E,116,E,51,E,89,E,0,E,510.7," ,E",,
UPM00033317,2005,144,E,,,77,E,,,,,6,E,133,E,63,E,105,E,3,E,725.3," ,E",,
UPM00033317,2006,158,E,,,66,E,,,,,12,E,116,E,62,E,97,E,0,E,636.2," ,E",,
UPM00033317,2007,155,E,,,67,E,,,,,2,E,117,E,40,E,116,E,4,E,668.8," ,E",,
UPM00033317,2008,166,E,,,70,E,,,,,1,E,97,E,31,E,99,E,2,E,707," ,E",,
UPM00033317,2009,145,E,,,61,E,,,,,5,E,105,E,46,E,115,E,1,E,603.5," ,E",,
UPM00033317,2010,157,E,,,76,E,,,,,6,E,117,E,68,E,109,E,7,E,847.9," ,E",,
UPM00033317,2011,122,E,,,47,E,,,,,2,E,124,E,48,E,123,E,0,E,403.5," ,E",,
UPM00033317,2012,165,E,,,88,E,,,,,17,E,117,E,68,E,113,E,3,E,933.7," ,E",,
UPM00033317,2013,155,E,,,77,E,,,,,3,E,118,E,48,E,108,E,0,E,858.7," ,E",,
UPM00033317,2014,141,E,,,58,E,,,,,5,E,110,E,45,E,107,E,4,E,597.5," ,E",,
UPM00033317,2015,135,E,,,53,E,,,,,2,E,97,E,16,E,120,E,14,E,459.5," ,E",,
UPM00033317,2016,169,E,,,77,E,,,,,3,E,111,E,38,E,119,E,4,E,686.4," ,E",,
UPM00033317,2017,175,E,,,80,E,,,,,4,E,100,E,45,E,110,E,3,E,665.4," ,E",,
UPM00033317,2018,152,E,,,66,E,,,,,3,E,117,E,61,E,137,E,0,E,575.6," ,E",,
UPM00033317,2019,145,E,,,64,E,,,,,0,E,94,E,31,E,132,E,5,E,522.5," ,E",,
UPM00033421,1961,108,I,,,43,I,,,,,,,,,,,,,,,367.6," ,I",,
UPM00033421,1964,129,I,,,60,I,,,,,,,,,,,,,,,666.3," ,I",,
UPM00033421,1965,142,I,,,72,I,,,,,,,,,,,,,,,597.8," ,I",,
UPM00033421,1979,146,I,,,66,I,,,,,,,,,,,,,,,527.4," ,I",,
UPM00033421,1980,188,I,,,85,I,,,,,,,,,,,,,,,882.6," ,I",,
UPM00033421,1982,114,I,,,47,I,,,,,,,,,,,,,,,506.3," ,I",,
UPM00033421,1984,152,I,,,67,I,,,,,,,,,,,,,,,483.1," ,I",,
UPM00033421,1985,160,I,,,66,I,,,,,,,,,,,,,,,509.5," ,I",,
UPM00033421,1986,131,I,,,53,I,,,,,,,,,,,,,,,515.6," ,I",,
UPM00033421,1987,162,I,,,74,I,,,,,,,,,,,,,,,696.3," ,I",,
UPM00033421,1988,161,I,,,71,I,,,,,,,,,,,,,,,647.4," ,I",,
UPM00033421,1989,148,I,,,62,I,,,,,,,,,,,,,,,680.2," ,I",,
UPM00033421,1990,139,I,,,56,I,,,,,,,,,,,,,,,480.4," ,I",,
UPM00033421,2003,,,,,,,,,,,7,u,116,u,,,,,,,,,,
UPM00033429,1961,115,I,,,38,I,,,,,,,,,,,,,,,418.7," ,I",,
UPM00033429,1962,146,I,,,68,I,,,,,,,,,,,,,,,746," ,I",,
UPM00033429,1965,124,I,,,59,I,,,,,,,,,,,,,,,597.6," ,I",,
UPM00033429,1966,158,I,,,78,I,,,,,,,,,,,,,,,799.5," ,I",,
UPM00033429,1967,139,I,,,56,I,,,,,,,,,,,,,,,507.7," ,I",,
UPM00033429,1968,149,I,,,73,I,,,,,,,,,75,S,106,S,2,S,688.3," ,I",,
UPM00033429,1970,175,I,,,78,I,,,,,,,,,,,,,,,831.7," ,I",,
UPM00033429,1971,169,I,,,64,I,,,,,,,,,,,,,,,743.6," ,I",,
UPM00033429,1972,121,I,,,46,I,,,,,,,,,,,,,,,573.5," ,I",,
UPM00033429,1973,137,I,,,61,I,,,,,,,,,,,,,,,539," ,I",,
UPM00033429,1974,143,I,,,78,I,,,,,,,,,,,,,,,981.3," ,I",,
UPM00033429,1975,131,S,,,66,S,,,,,,,,,,,,,,,647.5," ,S",,
UPM00033429,1976,152,I,,,71,I,,,,,,,,,,,,,,,541.6," ,I",,
UPM00033429,1977,151,I,,,74,I,,,,,,,,,,,,,,,746.5," ,I",,
UPM00033429,1978,150,I,,,69,I,,,,,,,,,,,,,,,737.4," ,I",,
UPM00033429,1979,139,I,,,69,I,,,,,,,,,,,,,,,637.2," ,I",,
UPM00033429,1980,177,I,,,90,I,,,,,,,,,,,,,,,856.3," ,I",,
UPM00033429,1981,144,I,,,86,I,,,,,,,,,,,,,,,783.7," ,I",,
UPM00033429,1982,110,I,,,56,I,,,,,,,,,,,,,,,541.5," ,I",,
UPM00033429,1984,157,I,,,67,I,,,,,,,,,,,,,,,485.3," ,I",,
UPM00033429,1985,136,I,,,65,I,,,,,,,,,,,,,,,599.3," ,I",,
UPM00033429,1986,104,I,,,48,I,,,,,,,,,,,,,,,465.8," ,I",,
UPM00033429,1987,152,I,,,74,I,,,,,,,,,,,,,,,595.9," ,I",,
UPM00033429,1988,158,I,,,69,I,,,,,,,,,,,,,,,655.7," ,I",,
UPM00033429,1989,124,I,,,58,I,,,,,,,,,,,,,,,591.5," ,I",,
UPM00033429,1990,132,I,,,53,I,,,,,,,,,,,,,,,497.3," ,I",,
UPM00033548,1961,99,I,,,40,I,,,,,,,,,,,,,,,402.5," ,I",,
UPM00033548,1962,127,I,,,63,I,,,,,,,,,,,,,,,570.3," ,I",,
UPM00033548,1964,122,I,,,54,I,,,,,,,,,,,,,,,536.9," ,I",,
UPM00033548,1965,115,I,,,51,I,,,,,,,,,,,,,,,537.3," ,I",,
UPM00033548,1967,140,I,,,47,I,,,,,,,,,,,,,,,544.4," ,I",,
UPM00033548,1968,149,I,,,60,I,,,,,,,,,,,,,,,608.8," ,I",,
UPM00033548,1970,166,I,,,80,I,,,,,,,,,,,,,,,799.5," ,I",,
UPM00033548,1971,147,I,,,63,I,,,,,,,,,,,,,,,657.3," ,I",,
UPM00033548,1972,131,I,,,60,I,,,,,,,,,,,,,,,583.2," ,I",,
UPM00033548,1973,131,I,,,51,I,,,,,,,,,,,,,,,495.3," ,I",,
UPM00033548,1974,148,I,,,71,I,,,,,,,,,,,,,,,921," ,I",,
UPM00033548,1975,129,I,,,50,I,,,,,,,,,,,,,,,468.1," ,I",,
UPM00033548,1977,134,I,,,66,I,,,,,,,,,,,,,,,605.9," ,I",,
UPM00033548,1979,142,I,,,54,I,,,,,,,,,,,,,,,491.9," ,I",,
UPM00033548,1980,179,I,,,83,I,,,,,,,,,,,,,,,833.4," ,I",,
UPM00033548,1982,111,I,,,49,I,,,,,,,,,,,,,,,453.4," ,I",,
UPM00033548,1984,155,I,,,65,I,,,,,,,,,,,,,,,630.5," ,I",,
UPM00033548,1985,139,I,,,61,I,,,,,,,,,,,,,,,662.5," ,I",,
UPM00033548,1986,109,I,,,54,I,,,,,,,,,,,,,,,485.8," ,I",,
UPM00033548,1987,151,I,,,65,I,,,,,,,,,,,,,,,580.8," ,I",,
UPM00033548,1988,146,I,,,69,I,,,,,,,,,,,,,,,705.1," ,I",,
UPM00033548,1990,121,I,,,49,I,,,,,,,,,,,,,,,534.7," ,I",,
UPM00033548,2001,,,,,,,,,,,,,,,41,u,106,u,3,u,,,,
UPM00033548,2003,,,,,,,,,,,8,u,120,u,,,,,,,,,,
UPM00033557,1961,102,I,,,40,I,,,,,,,,,,,,,,,442.5," ,I",,
UPM00033557,1962,130,I,,,73,I,,,,,,,,,,,,,,,705.1," ,I",,
UPM00033557,1963,111,I,,,50,I,,,,,,,,,,,,,,,469.8," ,I",,
UPM00033557,1964,120,I,,,60,I,,,,,,,,,,,,,,,603.1," ,I",,
UPM00033557,1965,121,I,,,51,I,,,,,,,,,,,,,,,548.6," ,I",,
UPM00033557,1968,155,I,,,69,I,,,,,,,,,,,,,,,670.4," ,I",,
UPM00033557,1969,133,I,,,63,I,,,,,,,,,,,,,,,682.5," ,I",,
UPM00033557,1970,171,I,,,90,I,,,,,,,,,,,,,,,881.8," ,I",,
UPM00033557,1972,119,I,,,59,I,,,,,,,,,,,,,,,593.1," ,I",,
UPM00033557,1973,138,I,,,52,I,,,,,,,,,,,,,,,638.9," ,I",,
UPM00033557,1974,152,I,,,76,I,,,,,,,,,,,,,,,946," ,I",,
UPM00033557,1975,142,I,,,56,I,,,,,,,,,,,,,,,550.3," ,I",,
UPM00033557,1977,154,I,,,64,I,,,,,,,,,,,,,,,589.5," ,I",,
UPM00033557,1979,147,I,,,64,I,,,,,,,,,,,,,,,558.3," ,I",,
UPM00033557,1980,197,I,,,88,I,,,,,,,,,,,,,,,819," ,I",,
UPM00033557,1981,147,I,,,84,I,,,,,,,,,,,,,,,796.2," ,I",,
UPM00033557,1982,111,I,,,51,I,,,,,,,,,,,,,,,490.5," ,I",,
UPM00033557,1984,172,I,,,79,I,,,,,,,,,,,,,,,671.6," ,I",,
UPM00033557,1985,149,I,,,58,I,,,,,,,,,,,,,,,651.8," ,I",,
UPM00033557,1986,120,I,,,52,I,,,,,,,,,,,,,,,406.3," ,I",,
UPM00033557,1987,169,I,,,70,I,,,,,,,,,,,,,,,661.5," ,I",,
UPM00033557,1988,162,I,,,78,I,,,,,,,,,,,,,,,790.8," ,I",,
UPM00033557,1990,129,I,,,59,I,,,,,,,,,,,,,,,551.7," ,I",,
UPM00033862,1961,98,I,,,44,I,,,,,,,,,,,,,,,367.6," ,I",,
UPM00033862,1962,84,I,,,41,I,,,,,,,,,,,,,,,429.5," ,I",,
UPM00033862,1963,93,I,,,51,I,,,,,,,,,,,,,,,367.9," ,I",,
UPM00033862,1964,77,I,,,32,I,,,,,,,,,,,,,,,285.1," ,I",,
UPM00033862,1965,101,I,,,47,I,,,,,,,,,,,,,,,401.3," ,I",,
UPM00033862,1966,129,I,,,67,I,,,,,,,,,,,,,,,613.8," ,I",,
UPM00033862,1967,108,I,,,49,I,,,,,,,,,,,,,,,427.8," ,I",,
UPM00033862,1968,104,I,,,43,I,,,,,,,,,,,,,,,429," ,I",,
UPM00033862,1969,109,I,,,55,I,,,,,,,,,,,,,,,478.6," ,I",,
UPM00033862,1970,122,I,,,59,I,,,,,,,,,,,,,,,617," ,I",,
UPM00033862,1971,98,I,,,38,I,,,,,,,,,,,,,,,344.4," ,I",,
UPM00033862,1972,80,I,,,41,I,,,,,,,,,,,,,,,450.1," ,I",,
UPM00033862,1973,115,I,,,47,I,,,,,,,,,,,,,,,438.4," ,I",,
UPM00033862,1974,107,I,,,47,I,,,,,,,,,,,,,,,419.2," ,I",,
UPM00033862,1975,79,I,,,32,I,,,,,,,,,,,,,,,336.2," ,I",,
UPM00033862,1977,120,I,,,55,I,,,,,,,,,,,,,,,662.6," ,I",,
UPM00033862,1979,110,I,,,44,I,,,,,,,,,,,,,,,405.6," ,I",,
UPM00033862,1980,131,I,,,62,I,,,,,,,,,,,,,,,617.5," ,I",,
UPM00033862,1981,122,I,,,68,I,,,,,,,,,,,,,,,657.5," ,I",,
UPM00033862,1982,85,I,,,37,I,,,,,,,,,,,,,,,357.5," ,I",,
UPM00033862,1984,111,I,,,48,I,,,,,,,,,,,,,,,442.9," ,I",,
UPM00033862,1985,114,I,,,48,I,,,,,,,,,,,,,,,535," ,I",,
UPM00033862,1986,96,I,,,47,I,,,,,,,,,,,,,,,445.7," ,I",,
UPM00033862,1987,101,I,,,42,I,,,,,,,,,,,,,,,391.9," ,I",,
UPM00033862,1988,115,I,,,50,I,,,,,,,,,,,,,,,475.8," ,I",,
UPM00033862,1990,89,I,,,42,I,,,,,,,,,,,,,,,484.7," ,I",,
UPM00033862,2001,,,,,,,,,,,1,u,101,u,37,u,130,u,32,u,,,,
UPM00033862,2003,,,,,,,,,,,3,u,108,u,,,,,,,,,,
UPM00033869,1961,92,I,,,37,I,,,,,,,,,,,,,,,328.2," ,I",,
UPM00033869,1962,96,I,,,47,I,,,,,,,,,,,,,,,436.1," ,I",,
UPM00033869,1964,79,I,,,32,I,,,,,,,,,,,,,,,428.7," ,I",,
UPM00033869,1966,132,I,,,63,I,,,,,,,,,,,,,,,524.7," ,I",,
UPM00033869,1967,107,I,,,53,I,,,,,,,,,,,,,,,484.3," ,I",,
UPM00033869,1968,92,I,,,38,I,,,,,,,,,,,,,,,517," ,I",,
UPM00033869,1969,112,I,,,49,I,,,,,,,,,,,,,,,442.9," ,I",,
UPM00033869,1970,123,I,,,56,I,,,,,,,,,,,,,,,506.9," ,I",,
UPM00033869,1971,102,I,,,42,I,,,,,,,,,,,,,,,411.9," ,I",,
UPM00033869,1972,82,I,,,33,I,,,,,,,,,,,,,,,364.4," ,I",,
UPM00033869,1973,122,I,,,51,I,,,,,,,,,,,,,,,465.2," ,I",,
UPM00033869,1974,97,I,,,41,I,,,,,,,,,,,,,,,352.8," ,I",,
UPM00033869,1975,75,S,,,34,S,,,,,,,,,,,,,,,335.4," ,S",,
UPM00033869,1976,113,I,,,48,I,,,,,,,,,,,,,,,472.5," ,I",,
UPM00033869,1977,111,I,,,50,I,,,,,,,,,,,,,,,563.8," ,I",,
UPM00033869,1978,112,I,,,53,I,,,,,,,,,,,,,,,403.8," ,I",,
UPM00033869,1979,102,I,,,43,I,,,,,,,,,,,,,,,403," ,I",,
UPM00033869,1980,132,I,,,51,I,,,,,,,,,,,,,,,498.1," ,I",,
UPM00033869,1981,118,I,,,58,I,,,,,,,,,,,,,,,629.4," ,I",,
UPM00033869,1982,92,I,,,36,I,,,,,,,,,,,,,,,368.7," ,I",,
UPM00033869,1984,99,I,,,41,I,,,,,,,,,,,,,,,349.2," ,I",,
UPM00033869,1985,117,I,,,52,I,,,,,,,,,,,,,,,607.4," ,I",,
UPM00033869,1986,86,I,,,42,I,,,,,,,,,,,,,,,373," ,I",,
UPM00033869,1987,108,I,,,47,I,,,,,,,,,,,,,,,368.5," ,I",,
UPM00033869,1988,115,I,,,50,I,,,,,,,,,,,,,,,488.4," ,I",,
UPM00033869,1990,97,I,,,36,I,,,,,,,,,,,,,,,447.7," ,I",,
UPM00033869,2001,,,,,,,,,,,1,u,85,u,29,u,124,u,27,u,,,,
UPM00033877,1961,95,I,,,37,I,,,,,,,,,,,,,,,369.7," ,I",,
UPM00033877,1963,87,I,,,40,I,,,,,,,,,,,,,,,329.5," ,I",,
UPM00033877,1965,89,I,,,43,I,,,,,,,,,,,,,,,410.4," ,I",,
UPM00033877,1966,134,I,,,59,I,,,,,,,,,,,,,,,493.8," ,I",,
UPM00033877,1967,106,I,,,44,I,,,,,,,,,,,,,,,398.2," ,I",,
UPM00033877,1968,113,I,,,41,I,,,,,,,,,,,,,,,372.5," ,I",,
UPM00033877,1970,118,I,,,52,I,,,,,,,,,,,,,,,499.7," ,I",,
UPM00033877,1971,103,I,,,42,I,,,,,,,,,,,,,,,319.1," ,I",,
UPM00033877,1972,83,I,,,38,I,,,,,,,,,,,,,,,443.5," ,I",,
UPM00033877,1973,125,I,,,51,I,,,,,,,,,,,,,,,607.5," ,I",,
UPM00033877,1974,114,I,,,43,I,,,,,,,,,,,,,,,422.9," ,I",,
UPM00033877,1975,83,I,,,25,I,,,,,,,,,,,,,,,276.2," ,I",,
UPM00033877,1977,138,I,,,52,I,,,,,,,,,,,,,,,467.8," ,I",,
UPM00033877,1979,104,I,,,41,I,,,,,,,,,,,,,,,408.9," ,I",,
UPM00033877,1980,114,I,,,48,I,,,,,,,,,,,,,,,421.3," ,I",,
UPM00033877,1982,89,I,,,40,I,,,,,,,,,,,,,,,386.1," ,I",,
UPM00033877,1984,99,I,,,35,I,,,,,,,,,,,,,,,424.5," ,I",,
UPM00033877,1985,114,I,,,54,I,,,,,,,,,,,,,,,499.5," ,I",,
UPM00033877,1986,97,I,,,43,I,,,,,,,,,,,,,,,426.3," ,I",,
UPM00033877,1987,101,I,,,46,I,,,,,,,,,,,,,,,363.8," ,I",,
UPM00033877,1988,128,I,,,49,I,,,,,,,,,,,,,,,515.8," ,I",,
UPM00033877,1990,98,I,,,34,I,,,,,,,,,,,,,,,321.7," ,I",,
UPM00033877,2001,,,,,,,,,,,3,u,99,u,35,u,131,u,38,u,,,,
UPM00033902,1961,92,I,,,38,I,,,,,,,,,,,,,,,340.3," ,I",,
UPM00033902,1962,92,I,,,42,I,,,,,,,,,,,,,,,421.3," ,I",,
UPM00033902,1963,80,I,,,31,I,,,,,,,,,,,,,,,278," ,I",,
UPM00033902,1964,69,I,,,35,I,,,,,,,,,,,,,,,333.8," ,I",,
UPM00033902,1965,89,I,,,41,I,,,,,,,,,,,,,,,423.5," ,I",,
UPM00033902,1966,125,I,,,50,I,,,,,,,,,,,,,,,468.5," ,I",,
UPM00033902,1967,103,I,,,48,I,,,,,,,,,,,,,,,374.5," ,I",,
UPM00033902,1969,,,,,,,,,,,,,,,56,S,119,S,11,S,,,,
UPM00033902,1970,118,I,,,53,I,,,,,,,,,,,,,,,487.9," ,I",,
UPM00033902,1972,70,I,,,37,I,,,,,,,,,,,,,,,378.5," ,I",,
UPM00033902,1973,112,I,,,42,I,,,,,,,,,,,,,,,459.7," ,I",,
UPM00033902,1974,111,I,,,45,I,,,,,,,,,,,,,,,444.6," ,I",,
UPM00033902,1975,75,S,,,35,S,,,,,,,,,,,,,,,343.7," ,S",,
UPM00033902,1976,96,I,,,43,I,,,,,,,,,,,,,,,425.1," ,I",,
UPM00033902,1977,124,I,,,56,I,,,,,,,,,,,,,,,628.7," ,I",,
UPM00033902,1978,113,I,,,52,I,,,,,,,,,,,,,,,507.9," ,I",,
UPM00033902,1979,113,I,,,46,I,,,,,,,,,,,,,,,552.5," ,I",,
UPM00033902,1980,122,I,,,58,I,,,,,,,,,,,,,,,555.1," ,I",,
UPM00033902,1981,126,I,,,58,I,,,,,,,,,,,,,,,528.1," ,I",,
UPM00033902,1982,98,I,,,38,I,,,,,,,,,,,,,,,404.5," ,I",,
UPM00033902,1984,116,I,,,47,I,,,,,,,,,,,,,,,439," ,I",,
UPM00033902,1985,112,I,,,44,I,,,,,,,,,,,,,,,573.3," ,I",,
UPM00033902,1986,87,I,,,40,I,,,,,,,,,,,,,,,379.7," ,I",,
UPM00033902,1987,111,I,,,44,I,,,,,,,,,,,,,,,402.7," ,I",,
UPM00033902,1988,109,I,,,53,I,,,,,,,,,,,,,,,606.8," ,I",,
UPM00033902,1990,85,I,,,39,I,,,,,,,,,,,,,,,430.1," ,I",,
UPM00033902,2001,,,,,,,,,,,,,,,28,u,125,u,37,u,,,,
UPM00033907,1962,80,I,,,39,I,,,,,,,,,,,,,,,345.3," ,I",,
UPM00033907,1963,75,I,,,36,I,,,,,,,,,,,,,,,288.3," ,I",,
UPM00033907,1964,71,I,,,33,I,,,,,,,,,,,,,,,386.2," ,I",,
UPM00033907,1965,92,I,,,43,I,,,,,,,,,,,,,,,380.8," ,I",,
UPM00033907,1966,125,I,,,57,I,,,,,,,,,,,,,,,493," ,I",,
UPM00033907,1967,104,I,,,40,I,,,,,,,,,,,,,,,433.2," ,I",,
UPM00033907,1969,105,I,,,42,I,,,,,,,,,,,,,,,393," ,I",,
UPM00033907,1970,123,I,,,50,I,,,,,,,,,,,,,,,557," ,I",,
UPM00033907,1971,96,I,,,35,I,,,,,,,,,,,,,,,284.2," ,I",,
UPM00033907,1972,71,I,,,30,I,,,,,,,,,,,,,,,312.6," ,I",,
UPM00033907,1973,113,I,,,43,I,,,,,,,,,,,,,,,397.3," ,I",,
UPM00033907,1974,100,I,,,41,I,,,,,,,,,,,,,,,353.8," ,I",,
UPM00033907,1977,111,I,,,48,I,,,,,,,,,,,,,,,556.9," ,I",,
UPM00033907,1979,109,I,,,38,I,,,,,,,,,,,,,,,375.4," ,I",,
UPM00033907,1980,108,I,,,48,I,,,,,,,,,,,,,,,408.4," ,I",,
UPM00033907,1982,65,I,,,31,I,,,,,,,,,,,,,,,370.1," ,I",,
UPM00033907,1984,96,I,,,37,I,,,,,,,,,,,,,,,392.1," ,I",,
UPM00033907,1985,82,I,,,38,I,,,,,,,,,,,,,,,406.7," ,I",,
UPM00033907,1986,78,I,,,36,I,,,,,,,,,,,,,,,316.5," ,I",,
UPM00033907,1987,80,I,,,43,I,,,,,,,,,,,,,,,342.7," ,I",,
UPM00033907,1988,99,I,,,47,I,,,,,,,,,,,,,,,510.7," ,I",,
UPM00033907,1990,83,I,,,29,I,,,,,,,,,,,,,,,279," ,I",,
UPM00033907,2001,,,,,,,,,,,0,u,83,u,,,,,,,,,,
UPM00033907,2003,,,,,,,,,,,0,u,91,u,,,,,,,,,,
UPM00033910,1961,81,r,,,33,r,,,,,2,r,69,r,26,r,119,r,3,r,376.6," ,r",,
UPM00033910,1962,84,r,,,46,r,,,,,0,r,82,r,20,r,124,r,8,r,386," ,r",,
UPM00033910,1963,91,r,,,43,r,,,,,8,r,113,r,56,r,133,r,8,r,376.6," ,r",,
UPM00033910,1964,92,r,,,46,r,,,,,3,r,95,r,46,r,122,r,2,r,331.6," ,r",,
UPM00033910,1965,88,r,,,42,r,,,,,2,r,98,r,38,r,122,r,3,r,381.5," ,r",,
UPM00033910,1966,142,r,,,57,r,,,,,1,r,39,r,3,r,116,r,7,r,599.2," ,r",,
UPM00033910,1967,109,r,,,46,r,,,,,3,r,98,r,37,r,132,r,2,r,497.1," ,r",,
UPM00033910,1968,95,r,,,44,r,,,,,1,r,94,r,35,r,129,r,7,r,369.4," ,r",,
UPM00033910,1969,105,r,,,45,r,,,,,5,r,112,r,58,r,116,r,1,r,567.4," ,r",,
UPM00033910,1970,119,r,,,48,r,,,,,1,r,83,r,23,r,116,r,3,r,439.3," ,r",,
UPM00033910,1971,86,r,,,34,r,,,,,0,r,88,r,20,r,127,r,4,r,259.2," ,r",,
UPM00033910,1972,85,r,,,40,r,,,,,8,r,102,r,51,r,126,r,5,r,312.7," ,r",,
UPM00033910,1973,132,r,,,50,r,,,,,0,r,99,r,23,r,114,r,2,r,429.1," ,r",,
UPM00033910,1974,104,r,,,32,r,,,,,0,r,83,r,30,r,130,r,2,r,254.2," ,r",,
UPM00033910,1975,82,r,,,32,r,,,,,0,r,90,r,14,r,138,r,10,r,297.5," ,r",,
UPM00033910,1976,106,r,,,51,r,,,,,4,r,102,r,44,r,113,r,1,r,615.1," ,r",,
UPM00033910,1977,118,r,,,41,r,,,,,0,r,84,r,39,r,111,r,2,r,412.1," ,r",,
UPM00033910,1978,120,r,,,43,r,,,,,0,r,88,r,37,r,110,r,0,r,379.7," ,r",,
UPM00033910,1979,103,r,,,33,r,,,,,2,r,74,r,31,r,141,r,1,r,342," ,r",,
UPM00033910,1980,121,r,,,55,r,,,,,2,r,89,r,38,r,101,r,1,r,497," ,r",,
UPM00033910,1981,113,r,,,56,r,,,,,0,r,52,r,6,r,119,r,5,r,425.6," ,r",,
UPM00033910,1982,90,r,,,37,r,,,,,0,r,94,r,33,r,127,r,0,r,312.2," ,r",,
UPM00033910,1983,85,r,,,31,r,,,,,0,r,86,r,24,r,139,r,3,r,338.6," ,r",,
UPM00033910,1984,94,r,,,39,r,,,,,0,r,98,r,36,r,130,r,2,r,362.4," ,r",,
UPM00033910,1985,113,r,,,57,r,,,,,10,r,110,r,57,r,113,r,0,r,488.3," ,r",,
UPM00033910,1986,87,r,,,39,r,,,,,0,r,107,r,39,r,128,r,5,r,313.1," ,r",,
UPM00033910,1987,122,r,,,40,r,,,,,3,r,112,r,56,r,108,r,5,r,356.2," ,r",,
UPM00033910,1988,107,r,,,53,r,,,,,1,r,115,r,35,r,119,r,8,r,489.5," ,r",,
UPM00033910,1989,98,r,,,33,r,,,,,0,r,71,r,12,r,125,r,1,r,328.7," ,r",,
UPM00033910,1990,74,r,,,22,r,,,,,0,r,59,r,13,r,121,r,3,r,219.5," ,r",,
